date,token_address,token_symbol,price_usd
2025-09-11,0x4200000000000000000000000000000000000006,WETH,4352.2058350195
2025-09-11,0xc1cba3fcea344f92d9239c08c0568f6f2f0ee452,wstETH,5266.1504445711
2025-09-11,0x1111111111166b7fe7bd91427724b487980afc69,ZORA,0.0651436712
2025-09-04,0x63706e401c06ac8513145b7687a14804d17f814b,AAVE,328.2024707717
2025-09-04,0x940181a94a35a4569e4529a3cdfb74e38fd98631,AERO,1.1522809871
2025-09-04,0x226a2fa2556c48245e57cd1cba4c6c9e67077dd2,BIO,0.1462524643
2025-09-04,0x24914cb6bd01e6a0cf2a9c0478e33c25926e6a0c,BOTTO,0.2702657885
2025-09-04,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,0.8362558121
2025-09-04,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,111767.5502731117
2025-09-04,0xcbd06e5a2b0c65597161de254aa074e489deb510,cbDOGE,0.2181506662
2025-09-04,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,1.1657490969
2025-09-04,0x74ccbe53f77b08632ce0cb91d3a545bf6b8e0979,fBOMB,0.0411894458
2025-09-04,0xc0634090f2fe6c6d75e61be2b949464abb498973,KTA,0.898261782
2025-09-04,0xbaa5cc21fd487b8fcc2f632f3f4e8d37262a0842,MORPHO,1.992885205
2025-09-04,0x7ba6f01772924a82d9626c126347a28299e98c98,msETH,4439.6352245635
2025-09-04,0x526728dbc96689597f85ae4cd716d4f7fccbae9d,msUSD,0.9978403106
2025-09-04,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0.999802038
2025-09-04,0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b,VIRTUAL,1.1341655424
2025-09-04,0xacfe6019ed1a7dc6f7b508c02d1b04ec88cc21bf,VVV,2.7202530332
2025-09-04,0xa88594d404727625a9437c3f886c7643872296ae,WELL,0.0271077386
2025-09-04,0x4200000000000000000000000000000000000006,WETH,4448.5210486764
2025-09-04,0x1111111111166b7fe7bd91427724b487980afc69,ZORA,0.0751695229
2025-08-28,0x63706e401c06ac8513145b7687a14804d17f814b,AAVE,320.6566400109
2025-08-28,0x940181a94a35a4569e4529a3cdfb74e38fd98631,AERO,1.2681025816
2025-08-28,0x22af33fe49fd1fa80c7149773dde5890d3c76f3b,BNKR,0.0005328296
2025-08-28,0x24914cb6bd01e6a0cf2a9c0478e33c25926e6a0c,BOTTO,0.2875358375
2025-08-28,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,0.849284918
2025-08-28,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,111182.2375223305
2025-08-28,0xcbd06e5a2b0c65597161de254aa074e489deb510,cbDOGE,0.2198642139
2025-08-28,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,1.1643858812
2025-08-28,0x74ccbe53f77b08632ce0cb91d3a545bf6b8e0979,fBOMB,0.0435245485
2025-08-28,0xc0634090f2fe6c6d75e61be2b949464abb498973,KTA,0.8481380192
2025-08-28,0x7ba6f01772924a82d9626c126347a28299e98c98,msETH,4490.2172518417
2025-08-28,0x526728dbc96689597f85ae4cd716d4f7fccbae9d,msUSD,0.9967833838
2025-08-28,0x6e2c81b6c2c0e02360f00a0da694e489acb0b05e,RFL,0.2812575381
2025-08-28,0xdbfefd2e8460a6ee4955a68582f85708baea60a3,superOETHb,4500.1911928299
2025-08-28,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0.999902515
2025-08-28,0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b,VIRTUAL,1.1479417642
2025-08-28,0xacfe6019ed1a7dc6f7b508c02d1b04ec88cc21bf,VVV,2.9215975159
2025-08-28,0xa88594d404727625a9437c3f886c7643872296ae,WELL,0.0282030203
2025-08-28,0x4200000000000000000000000000000000000006,WETH,4498.8356402712
2025-08-28,0xc1cba3fcea344f92d9239c08c0568f6f2f0ee452,wstETH,5440.1311506046
2025-08-28,0x1111111111166b7fe7bd91427724b487980afc69,ZORA,0.0854859702
2025-08-21,0x63706e401c06ac8513145b7687a14804d17f814b,AAVE,298.6591967167
2025-08-21,0x940181a94a35a4569e4529a3cdfb74e38fd98631,AERO,1.3968178298
2025-08-21,0x22af33fe49fd1fa80c7149773dde5890d3c76f3b,BNKR,0.000649129
2025-08-21,0x24914cb6bd01e6a0cf2a9c0478e33c25926e6a0c,BOTTO,0.2832562886
2025-08-21,0x532f27101965dd16442e59d40670faf5ebb142e4,BRETT,0.0520336229
2025-08-21,0xcbada732173e39521cdbe8bf59a6dc85a9fc7b8c,cbADA,0.8833191266
2025-08-21,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,114226.7792264824
2025-08-21,0xcbd06e5a2b0c65597161de254aa074e489deb510,cbDOGE,0.218245116
2025-08-21,0x1bc0c42215582d5a085795f4badbac3ff36d1bcb,CLANKER,57.1933826841
2025-08-21,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,1.1644997702
2025-08-21,0x74ccbe53f77b08632ce0cb91d3a545bf6b8e0979,fBOMB,0.0452747934
2025-08-21,0xc0634090f2fe6c6d75e61be2b949464abb498973,KTA,1.2517245611
2025-08-21,0x7300b37dfdfab110d83290a29dfb31b1740219fe,MAMO,0.1825617236
2025-08-21,0x7ba6f01772924a82d9626c126347a28299e98c98,msETH,4326.3159952566
2025-08-21,0x6e2c81b6c2c0e02360f00a0da694e489acb0b05e,RFL,0.2596487328
2025-08-21,0xdbfefd2e8460a6ee4955a68582f85708baea60a3,superOETHb,4328.04929054
2025-08-21,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0.9997817763
2025-08-21,0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b,VIRTUAL,1.2580115292
2025-08-21,0xacfe6019ed1a7dc6f7b508c02d1b04ec88cc21bf,VVV,4.0664182288
2025-08-21,0xa88594d404727625a9437c3f886c7643872296ae,WELL,0.028556174
2025-08-21,0x4200000000000000000000000000000000000006,WETH,4329.1710456255
2025-08-21,0x1111111111166b7fe7bd91427724b487980afc69,ZORA,0.0961434017
2025-08-14,0x940181a94a35a4569e4529a3cdfb74e38fd98631,AERO,1.3949179071
2025-08-14,0x22af33fe49fd1fa80c7149773dde5890d3c76f3b,BNKR,0.0008166216
2025-08-14,0x24914cb6bd01e6a0cf2a9c0478e33c25926e6a0c,BOTTO,0.3229926044
2025-08-14,0x532f27101965dd16442e59d40670faf5ebb142e4,BRETT,0.0628006953
2025-08-14,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,123459.0408920552
2025-08-14,0x1bc0c42215582d5a085795f4badbac3ff36d1bcb,CLANKER,61.7464480336
2025-08-14,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,1.1752834216
2025-08-14,0x74ccbe53f77b08632ce0cb91d3a545bf6b8e0979,fBOMB,0.050794703
2025-08-14,0xc0634090f2fe6c6d75e61be2b949464abb498973,KTA,1.4852789075
2025-08-14,0xb676f87a6e701f0de8de5ab91b56b66109766db1,LRDS,0.1485585292
2025-08-14,0x7300b37dfdfab110d83290a29dfb31b1740219fe,MAMO,0.1769512845
2025-08-14,0x7ba6f01772924a82d9626c126347a28299e98c98,msETH,4749.9531456048
2025-08-14,0x526728dbc96689597f85ae4cd716d4f7fccbae9d,msUSD,0.9990973795
2025-08-14,0x6b2504a03ca4d43d0d73776f6ad46dab2f2a4cfd,REI,0.1645045221
2025-08-14,0x6e2c81b6c2c0e02360f00a0da694e489acb0b05e,RFL,0.3196723621
2025-08-14,0x50da645f148798f68ef2d7db7c1cb22a6819bb2c,SPX,1.732248685
2025-08-14,0xdbfefd2e8460a6ee4955a68582f85708baea60a3,superOETHb,4762.2804654425
2025-08-14,0x5b5dee44552546ecea05edea01dcd7be7aa6144a,TN100x,0.0002147307
2025-08-14,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0.9998074064
2025-08-14,0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b,VIRTUAL,1.3769910031
2025-08-14,0xacfe6019ed1a7dc6f7b508c02d1b04ec88cc21bf,VVV,2.8471456129
2025-08-14,0xa88594d404727625a9437c3f886c7643872296ae,WELL,0.0314068568
2025-08-14,0x4200000000000000000000000000000000000006,WETH,4761.7776334648
2025-08-14,0xc1cba3fcea344f92d9239c08c0568f6f2f0ee452,wstETH,5755.0808816481
2025-08-14,0x1111111111166b7fe7bd91427724b487980afc69,ZORA,0.1229866141
2025-08-07,0x63706e401c06ac8513145b7687a14804d17f814b,AAVE,263.3537049589
2025-08-07,0x940181a94a35a4569e4529a3cdfb74e38fd98631,AERO,0.7609626199
2025-08-07,0x22af33fe49fd1fa80c7149773dde5890d3c76f3b,BNKR,0.0007146423
2025-08-07,0x24914cb6bd01e6a0cf2a9c0478e33c25926e6a0c,BOTTO,0.2782642915
2025-08-07,0x532f27101965dd16442e59d40670faf5ebb142e4,BRETT,0.0535266608
2025-08-07,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,114995.0195999119
2025-08-07,0xcbd06e5a2b0c65597161de254aa074e489deb510,cbDOGE,0.2067312405
2025-08-07,0x1bc0c42215582d5a085795f4badbac3ff36d1bcb,CLANKER,52.5833487805
2025-08-07,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,1.1659190573
2025-08-07,0x74ccbe53f77b08632ce0cb91d3a545bf6b8e0979,fBOMB,0.0445600187
2025-08-07,0xc0634090f2fe6c6d75e61be2b949464abb498973,KTA,1.0154393068
2025-08-07,0xb676f87a6e701f0de8de5ab91b56b66109766db1,LRDS,0.1468873764
2025-08-07,0x7300b37dfdfab110d83290a29dfb31b1740219fe,MAMO,0.2166246328
2025-08-07,0x7ba6f01772924a82d9626c126347a28299e98c98,msETH,3667.30775448
2025-08-07,0x526728dbc96689597f85ae4cd716d4f7fccbae9d,msUSD,0.9968822438
2025-08-07,0x6b2504a03ca4d43d0d73776f6ad46dab2f2a4cfd,REI,0.1830186592
2025-08-07,0x50da645f148798f68ef2d7db7c1cb22a6819bb2c,SPX,1.6915687811
2025-08-07,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0.9998048523
2025-08-07,0x767a739d1a152639e9ea1d8c1bd55fdc5b217d7f,VEIL,0.1008338524
2025-08-07,0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b,VIRTUAL,1.2323352761
2025-08-07,0xacfe6019ed1a7dc6f7b508c02d1b04ec88cc21bf,VVV,2.4934953324
2025-08-07,0xa88594d404727625a9437c3f886c7643872296ae,WELL,0.0274613586
2025-08-07,0x4200000000000000000000000000000000000006,WETH,3683.9797828128
2025-08-07,0xc1cba3fcea344f92d9239c08c0568f6f2f0ee452,wstETH,4446.4534111753
2025-08-07,0x1111111111166b7fe7bd91427724b487980afc69,ZORA,0.060303694
2025-07-31,0xab77a4cc84bb8bcc0fcb54a00eca32680d6f96ca,???,-1
2025-07-31,0x8c9037d1ef5c6d1f6816278c7aaf5491d24cd527,???,-1
2025-07-31,0x63706e401c06ac8513145b7687a14804d17f814b,AAVE,274.2614770673
2025-07-31,0x940181a94a35a4569e4529a3cdfb74e38fd98631,AERO,0.8161983062
2025-07-31,0x22af33fe49fd1fa80c7149773dde5890d3c76f3b,BNKR,0.0006172947
2025-07-31,0x24914cb6bd01e6a0cf2a9c0478e33c25926e6a0c,BOTTO,0.303330722
2025-07-31,0x532f27101965dd16442e59d40670faf5ebb142e4,BRETT,0.0532404031
2025-07-31,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,117845.3124131477
2025-07-31,0xcbd06e5a2b0c65597161de254aa074e489deb510,cbDOGE,0.2210439714
2025-07-31,0x1bc0c42215582d5a085795f4badbac3ff36d1bcb,CLANKER,43.8769808576
2025-07-31,0x4ed4e862860bed51a9570b96d89af5e1b0efefed,DEGEN,0.0038127432
2025-07-31,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,1.1430244853
2025-07-31,0x74ccbe53f77b08632ce0cb91d3a545bf6b8e0979,fBOMB,0.0434785863
2025-07-31,0xc0634090f2fe6c6d75e61be2b949464abb498973,KTA,1.1035709158
2025-07-31,0x7ba6f01772924a82d9626c126347a28299e98c98,msETH,3788.3421125188
2025-07-31,0x6b2504a03ca4d43d0d73776f6ad46dab2f2a4cfd,REI,0.1581144086
2025-07-31,0x6e2c81b6c2c0e02360f00a0da694e489acb0b05e,RFL,0.1608666973
2025-07-31,0x50da645f148798f68ef2d7db7c1cb22a6819bb2c,SPX,1.817187341
2025-07-31,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0.9998279055
2025-07-31,0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b,VIRTUAL,1.340007693
2025-07-31,0xacfe6019ed1a7dc6f7b508c02d1b04ec88cc21bf,VVV,2.9523110197
2025-07-31,0xa88594d404727625a9437c3f886c7643872296ae,WELL,0.0336379429
2025-07-31,0x4200000000000000000000000000000000000006,WETH,3805.6099333766
2025-07-31,0xc1cba3fcea344f92d9239c08c0568f6f2f0ee452,wstETH,4593.7100956575
2025-07-31,0x1111111111166b7fe7bd91427724b487980afc69,ZORA,0.07935448
2025-07-24,0xab77a4cc84bb8bcc0fcb54a00eca32680d6f96ca,???,-1
2025-07-24,0x2416092f143378750bb29b79ed961ab195cceea5,???,3817.182726145
2025-07-24,0x63706e401c06ac8513145b7687a14804d17f814b,AAVE,290.7872272674
2025-07-24,0x940181a94a35a4569e4529a3cdfb74e38fd98631,AERO,0.9057157322
2025-07-24,0x22af33fe49fd1fa80c7149773dde5890d3c76f3b,BNKR,0.0004787031
2025-07-24,0x24914cb6bd01e6a0cf2a9c0478e33c25926e6a0c,BOTTO,0.3228111684
2025-07-24,0x532f27101965dd16442e59d40670faf5ebb142e4,BRETT,0.0574218881
2025-07-24,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,118621.4938911151
2025-07-24,0xcbd06e5a2b0c65597161de254aa074e489deb510,cbDOGE,0.2422733904
2025-07-24,0x1bc0c42215582d5a085795f4badbac3ff36d1bcb,CLANKER,38.8009798328
2025-07-24,0x4ed4e862860bed51a9570b96d89af5e1b0efefed,DEGEN,0.004081466
2025-07-24,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,1.1777537857
2025-07-24,0x74ccbe53f77b08632ce0cb91d3a545bf6b8e0979,fBOMB,0.0393582166
2025-07-24,0xc0634090f2fe6c6d75e61be2b949464abb498973,KTA,0.7687701771
2025-07-24,0x7300b37dfdfab110d83290a29dfb31b1740219fe,MAMO,0.1363208439
2025-07-24,0x7ba6f01772924a82d9626c126347a28299e98c98,msETH,3624.7979172084
2025-07-24,0x6b2504a03ca4d43d0d73776f6ad46dab2f2a4cfd,REI,0.146230303
2025-07-24,0x50da645f148798f68ef2d7db7c1cb22a6819bb2c,SPX,1.856664196
2025-07-24,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0.9998059403
2025-07-24,0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b,VIRTUAL,1.7078801747
2025-07-24,0xacfe6019ed1a7dc6f7b508c02d1b04ec88cc21bf,VVV,2.9150099169
2025-07-24,0xa88594d404727625a9437c3f886c7643872296ae,WELL,0.0323919748
2025-07-24,0x4200000000000000000000000000000000000006,WETH,3629.454749477
2025-07-24,0xc1cba3fcea344f92d9239c08c0568f6f2f0ee452,wstETH,4369.4987188373
2025-07-24,0x1111111111166b7fe7bd91427724b487980afc69,ZORA,0.0513610874
2025-07-17,0xab77a4cc84bb8bcc0fcb54a00eca32680d6f96ca,???,-1
2025-07-17,0x63706e401c06ac8513145b7687a14804d17f814b,AAVE,323.251335835
2025-07-17,0x940181a94a35a4569e4529a3cdfb74e38fd98631,AERO,0.9356529065
2025-07-17,0x24914cb6bd01e6a0cf2a9c0478e33c25926e6a0c,BOTTO,0.3166578733
2025-07-17,0x532f27101965dd16442e59d40670faf5ebb142e4,BRETT,0.0616212038
2025-07-17,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,118805.3070931597
2025-07-17,0x1bc0c42215582d5a085795f4badbac3ff36d1bcb,CLANKER,48.3432659882
2025-07-17,0x4ed4e862860bed51a9570b96d89af5e1b0efefed,DEGEN,0.0046858892
2025-07-17,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,1.1644355025
2025-07-17,0x74ccbe53f77b08632ce0cb91d3a545bf6b8e0979,fBOMB,0.0317048345
2025-07-17,0xc0634090f2fe6c6d75e61be2b949464abb498973,KTA,0.7511854178
2025-07-17,0x7300b37dfdfab110d83290a29dfb31b1740219fe,MAMO,0.1345171987
2025-07-17,0xbaa5cc21fd487b8fcc2f632f3f4e8d37262a0842,MORPHO,2.0860321562
2025-07-17,0x6b2504a03ca4d43d0d73776f6ad46dab2f2a4cfd,REI,0.1444686397
2025-07-17,0x6e2c81b6c2c0e02360f00a0da694e489acb0b05e,RFL,0.272642082
2025-07-17,0x50da645f148798f68ef2d7db7c1cb22a6819bb2c,SPX,1.8007675284
2025-07-17,0xdbfefd2e8460a6ee4955a68582f85708baea60a3,superOETHb,3365.4326039516
2025-07-17,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0.9998597237
2025-07-17,0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b,VIRTUAL,1.7763216867
2025-07-17,0xacfe6019ed1a7dc6f7b508c02d1b04ec88cc21bf,VVV,3.448018496
2025-07-17,0xa88594d404727625a9437c3f886c7643872296ae,WELL,0.0391116689
2025-07-17,0x4200000000000000000000000000000000000006,WETH,3368.2816426516
2025-07-10,0x63706e401c06ac8513145b7687a14804d17f814b,AAVE,302.0792880163
2025-07-10,0x940181a94a35a4569e4529a3cdfb74e38fd98631,AERO,0.7262477184
2025-07-10,0x24914cb6bd01e6a0cf2a9c0478e33c25926e6a0c,BOTTO,0.243564413
2025-07-10,0x532f27101965dd16442e59d40670faf5ebb142e4,BRETT,0.0491938225
2025-07-10,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,111294.8361906425
2025-07-10,0x1bc0c42215582d5a085795f4badbac3ff36d1bcb,CLANKER,41.2584593191
2025-07-10,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,1.1734338533
2025-07-10,0x74ccbe53f77b08632ce0cb91d3a545bf6b8e0979,fBOMB,0.0258407093
2025-07-10,0x1c4cca7c5db003824208adda61bd749e55f463a3,GAME,0.0627226018
2025-07-10,0xc0634090f2fe6c6d75e61be2b949464abb498973,KTA,0.7939676987
2025-07-10,0x7300b37dfdfab110d83290a29dfb31b1740219fe,MAMO,0.0618534149
2025-07-10,0x6b2504a03ca4d43d0d73776f6ad46dab2f2a4cfd,REI,0.106662742
2025-07-10,0x6e2c81b6c2c0e02360f00a0da694e489acb0b05e,RFL,0.2414786911
2025-07-10,0x50da645f148798f68ef2d7db7c1cb22a6819bb2c,SPX,1.5011505533
2025-07-10,0xdbfefd2e8460a6ee4955a68582f85708baea60a3,superOETHb,2773.8089763618
2025-07-10,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,USDbC,0.9993838428
2025-07-10,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0.9999443647
2025-07-10,0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b,VIRTUAL,1.5609126335
2025-07-10,0xacfe6019ed1a7dc6f7b508c02d1b04ec88cc21bf,VVV,2.8555247729
2025-07-10,0xa88594d404727625a9437c3f886c7643872296ae,WELL,0.0304479009
2025-07-10,0x4200000000000000000000000000000000000006,WETH,2775.1730588193
2025-07-10,0xc1cba3fcea344f92d9239c08c0568f6f2f0ee452,wstETH,3350.8117607561
2025-07-03,0xab77a4cc84bb8bcc0fcb54a00eca32680d6f96ca,???,-1
2025-07-03,0x63706e401c06ac8513145b7687a14804d17f814b,AAVE,276.3739006474
2025-07-03,0x940181a94a35a4569e4529a3cdfb74e38fd98631,AERO,0.7746801467
2025-07-03,0x24914cb6bd01e6a0cf2a9c0478e33c25926e6a0c,BOTTO,0.226254792
2025-07-03,0x532f27101965dd16442e59d40670faf5ebb142e4,BRETT,0.0445168753
2025-07-03,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,108799.1521509957
2025-07-03,0x1bc0c42215582d5a085795f4badbac3ff36d1bcb,CLANKER,42.9134081637
2025-07-03,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,1.1800709151
2025-07-03,0x74ccbe53f77b08632ce0cb91d3a545bf6b8e0979,fBOMB,0.0262946465
2025-07-03,0xc0634090f2fe6c6d75e61be2b949464abb498973,KTA,0.6271695541
2025-07-03,0x7300b37dfdfab110d83290a29dfb31b1740219fe,MAMO,0.0611231916
2025-07-03,0x6b2504a03ca4d43d0d73776f6ad46dab2f2a4cfd,REI,0.1240354255
2025-07-03,0x6e2c81b6c2c0e02360f00a0da694e489acb0b05e,RFL,0.2486768082
2025-07-03,0x50da645f148798f68ef2d7db7c1cb22a6819bb2c,SPX,1.2353283598
2025-07-03,0xdbfefd2e8460a6ee4955a68582f85708baea60a3,superOETHb,2572.1209679431
2025-07-03,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0.9998057128
2025-07-03,0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b,VIRTUAL,1.6073619616
2025-07-03,0xacfe6019ed1a7dc6f7b508c02d1b04ec88cc21bf,VVV,2.9448728112
2025-07-03,0xa88594d404727625a9437c3f886c7643872296ae,WELL,0.0274542108
2025-07-03,0x4200000000000000000000000000000000000006,WETH,2570.8010713277
2025-06-26,0xab77a4cc84bb8bcc0fcb54a00eca32680d6f96ca,???,-1
2025-06-26,0x63706e401c06ac8513145b7687a14804d17f814b,AAVE,255.2321789586
2025-06-26,0x940181a94a35a4569e4529a3cdfb74e38fd98631,AERO,0.7919153392
2025-06-26,0x24914cb6bd01e6a0cf2a9c0478e33c25926e6a0c,BOTTO,0.22331354
2025-06-26,0x532f27101965dd16442e59d40670faf5ebb142e4,BRETT,0.0392786324
2025-06-26,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,107240.8396265756
2025-06-26,0x1bc0c42215582d5a085795f4badbac3ff36d1bcb,CLANKER,41.4356167374
2025-06-26,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,1.1670224837
2025-06-26,0x74ccbe53f77b08632ce0cb91d3a545bf6b8e0979,fBOMB,0.0251840839
2025-06-26,0x4bfaa776991e85e5f8b1255461cbbd216cfc714f,HOME,0.0189258752
2025-06-26,0xc0634090f2fe6c6d75e61be2b949464abb498973,KTA,0.7005531451
2025-06-26,0x6b2504a03ca4d43d0d73776f6ad46dab2f2a4cfd,REI,0.0914530867
2025-06-26,0x6e2c81b6c2c0e02360f00a0da694e489acb0b05e,RFL,0.2548478974
2025-06-26,0x50da645f148798f68ef2d7db7c1cb22a6819bb2c,SPX,1.2768932912
2025-06-26,0xdbfefd2e8460a6ee4955a68582f85708baea60a3,superOETHb,2414.8984362839
2025-06-26,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0.9998657721
2025-06-26,0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b,VIRTUAL,1.4335977125
2025-06-26,0xacfe6019ed1a7dc6f7b508c02d1b04ec88cc21bf,VVV,2.7514879257
2025-06-26,0xa88594d404727625a9437c3f886c7643872296ae,WELL,0.026412123
2025-06-26,0x4200000000000000000000000000000000000006,WETH,2416.2088637247
2025-06-26,0xc1cba3fcea344f92d9239c08c0568f6f2f0ee452,wstETH,2912.6200423458
2025-06-19,0xab77a4cc84bb8bcc0fcb54a00eca32680d6f96ca,???,-1
2025-06-19,0x63706e401c06ac8513145b7687a14804d17f814b,AAVE,258.3624388967
2025-06-19,0x940181a94a35a4569e4529a3cdfb74e38fd98631,AERO,0.8562588332
2025-06-19,0x4f9fd6be4a90f2620860d680c0d4d5fb53d1a825,AIXBT,0.1526777276
2025-06-19,0x532f27101965dd16442e59d40670faf5ebb142e4,BRETT,0.0436049209
2025-06-19,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,104739.7808051351
2025-06-19,0xcbd06e5a2b0c65597161de254aa074e489deb510,cbDOGE,0.1710367473
2025-06-19,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,1.1472496818
2025-06-19,0x74ccbe53f77b08632ce0cb91d3a545bf6b8e0979,fBOMB,0.0262955057
2025-06-19,0xef22cb48b8483df6152e1423b19df5553bbd818b,HEU,0.022518187
2025-06-19,0xc0634090f2fe6c6d75e61be2b949464abb498973,KTA,0.7560123221
2025-06-19,0x7300b37dfdfab110d83290a29dfb31b1740219fe,MAMO,0.0686205956
2025-06-19,0xba0dda8762c24da9487f5fa026a9b64b695a07ea,OX,0.0009734452
2025-06-19,0x6b2504a03ca4d43d0d73776f6ad46dab2f2a4cfd,REI,0.0908801863
2025-06-19,0x6e2c81b6c2c0e02360f00a0da694e489acb0b05e,RFL,0.3239916089
2025-06-19,0x50da645f148798f68ef2d7db7c1cb22a6819bb2c,SPX,1.4505696561
2025-06-19,0xdbfefd2e8460a6ee4955a68582f85708baea60a3,superOETHb,2522.0825566675
2025-06-19,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0.9997817192
2025-06-19,0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b,VIRTUAL,1.6969299822
2025-06-19,0xacfe6019ed1a7dc6f7b508c02d1b04ec88cc21bf,VVV,2.8157184082
2025-06-19,0xa88594d404727625a9437c3f886c7643872296ae,WELL,0.0283722155
2025-06-19,0x4200000000000000000000000000000000000006,WETH,2522.48967493
2025-06-12,0xab77a4cc84bb8bcc0fcb54a00eca32680d6f96ca,???,-1
2025-06-12,0x63706e401c06ac8513145b7687a14804d17f814b,AAVE,304.207451811
2025-06-12,0x940181a94a35a4569e4529a3cdfb74e38fd98631,AERO,0.5499361767
2025-06-12,0x4f9fd6be4a90f2620860d680c0d4d5fb53d1a825,AIXBT,0.1839125784
2025-06-12,0x532f27101965dd16442e59d40670faf5ebb142e4,BRETT,0.0550204246
2025-06-12,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,108644.7304898064
2025-06-12,0xc0041ef357b183448b235a8ea73ce4e4ec8c265f,COOKIE,0.2367806523
2025-06-12,0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,1.1508311179
2025-06-12,0xef22cb48b8483df6152e1423b19df5553bbd818b,HEU,0.037567252
2025-06-12,0xc0634090f2fe6c6d75e61be2b949464abb498973,KTA,1.2438314404
2025-06-12,0x7300b37dfdfab110d83290a29dfb31b1740219fe,MAMO,0.0777417519
2025-06-12,0xba0dda8762c24da9487f5fa026a9b64b695a07ea,OX,0.0016504891
2025-06-12,0x50da645f148798f68ef2d7db7c1cb22a6819bb2c,SPX,1.616914099
2025-06-12,0xdbfefd2e8460a6ee4955a68582f85708baea60a3,superOETHb,2776.1479090866
2025-06-12,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0.9997887544
2025-06-12,0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b,VIRTUAL,2.1111616795
2025-06-12,0xacfe6019ed1a7dc6f7b508c02d1b04ec88cc21bf,VVV,3.6727586365
2025-06-12,0xa88594d404727625a9437c3f886c7643872296ae,WELL,0.0327914417
2025-06-12,0x4200000000000000000000000000000000000006,WETH,2776.6862752648
2025-06-05,0xab77a4cc84bb8bcc0fcb54a00eca32680d6f96ca,???,-1
2025-06-05,0xf757c9804cf2ee8d8ed64e0a8936293fe43a7252,???,0.0108146685
